8,39,87,49.83798245308484,48.92249926375824,-125.15625,-123.75
8,39,88,48.92249926375824,47.98992166741417,-125.15625,-123.75
8,39,89,47.98992166741417,47.04018214480666,-125.15625,-123.75
8,39,90,47.04018214480666,46.07323062540836,-125.15625,-123.75
8,39,91,46.07323062540836,45.089035564831015,-125.15625,-123.75
8,39,92,45.089035564831015,44.087585028245165,-125.15625,-123.75
8,39,93,44.087585028245165,43.06888777416962,-125.15625,-123.75
8,39,94,43.06888777416962,42.03297433244139,-125.15625,-123.75
8,39,95,42.03297433244139,40.97989806962013,-125.15625,-123.75
8,39,96,40.97989806962013,39.909736234537185,-125.15625,-123.75
8,39,97,39.909736234537185,38.8225909761771,-125.15625,-123.75
8,39,98,38.8225909761771,37.718590325588146,-125.15625,-123.75
8,39,99,37.718590325588146,36.59788913307021,-125.15625,-123.75
8,39,100,36.59788913307021,35.4606699514953,-125.15625,-123.75
8,39,101,35.4606699514953,34.307143856288036,-125.15625,-123.75
8,39,102,34.307143856288036,33.137551192346145,-125.15625,-123.75
8,39,103,33.137551192346145,31.952162238024968,-125.15625,-123.75
8,39,104,31.952162238024968,30.751277776257812,-125.15625,-123.75
8,39,105,30.751277776257812,29.535229562948455,-125.15625,-123.75
8,39,106,29.535229562948455,28.304380682962773,-125.15625,-123.75
8,39,107,28.304380682962773,27.059125784374054,-125.15625,-123.75
8,39,108,27.059125784374054,25.79989118208832,-125.15625,-123.75
8,39,109,25.79989118208832,24.5271348225978,-125.15625,-123.75
8,39,110,24.5271348225978,23.241346102386135,-125.15625,-123.75
8,40,87,49.83798245308484,48.92249926375824,-123.75,-122.34375
8,40,88,48.92249926375824,47.98992166741417,-123.75,-122.34375
8,40,89,47.98992166741417,47.04018214480666,-123.75,-122.34375
8,40,90,47.04018214480666,46.07323062540836,-123.75,-122.34375
8,40,91,46.07323062540836,45.089035564831015,-123.75,-122.34375
8,40,92,45.089035564831015,44.087585028245165,-123.75,-122.34375
8,40,93,44.087585028245165,43.06888777416962,-123.75,-122.34375
8,40,94,43.06888777416962,42.03297433244139,-123.75,-122.34375
8,40,95,42.03297433244139,40.97989806962013,-123.75,-122.34375
8,40,96,40.97989806962013,39.909736234537185,-123.75,-122.34375
8,40,97,39.909736234537185,38.8225909761771,-123.75,-122.34375
8,40,98,38.8225909761771,37.718590325588146,-123.75,-122.34375
8,40,99,37.718590325588146,36.59788913307021,-123.75,-122.34375
8,40,100,36.59788913307021,35.4606699514953,-123.75,-122.34375
8,40,101,35.4606699514953,34.307143856288036,-123.75,-122.34375
8,40,102,34.307143856288036,33.137551192346145,-123.75,-122.34375
8,40,103,33.137551192346145,31.952162238024968,-123.75,-122.34375
8,40,104,31.952162238024968,30.751277776257812,-123.75,-122.34375
8,40,105,30.751277776257812,29.535229562948455,-123.75,-122.34375
8,40,106,29.535229562948455,28.304380682962773,-123.75,-122.34375
8,40,107,28.304380682962773,27.059125784374054,-123.75,-122.34375
8,40,108,27.059125784374054,25.79989118208832,-123.75,-122.34375
8,40,109,25.79989118208832,24.5271348225978,-123.75,-122.34375
8,40,110,24.5271348225978,23.241346102386135,-123.75,-122.34375
8,41,87,49.83798245308484,48.92249926375824,-122.34375,-120.9375
8,41,88,48.92249926375824,47.98992166741417,-122.34375,-120.9375
8,41,89,47.98992166741417,47.04018214480666,-122.34375,-120.9375
8,41,90,47.04018214480666,46.07323062540836,-122.34375,-120.9375
8,41,91,46.07323062540836,45.089035564831015,-122.34375,-120.9375
8,41,92,45.089035564831015,44.087585028245165,-122.34375,-120.9375
8,41,93,44.087585028245165,43.06888777416962,-122.34375,-120.9375
8,41,94,43.06888777416962,42.03297433244139,-122.34375,-120.9375
8,41,95,42.03297433244139,40.97989806962013,-122.34375,-120.9375
8,41,96,40.97989806962013,39.909736234537185,-122.34375,-120.9375
8,41,97,39.909736234537185,38.8225909761771,-122.34375,-120.9375
8,41,98,38.8225909761771,37.718590325588146,-122.34375,-120.9375
8,41,99,37.718590325588146,36.59788913307021,-122.34375,-120.9375
8,41,100,36.59788913307021,35.4606699514953,-122.34375,-120.9375
8,41,101,35.4606699514953,34.307143856288036,-122.34375,-120.9375
8,41,102,34.307143856288036,33.137551192346145,-122.34375,-120.9375
8,41,103,33.137551192346145,31.952162238024968,-122.34375,-120.9375
8,41,104,31.952162238024968,30.751277776257812,-122.34375,-120.9375
8,41,105,30.751277776257812,29.535229562948455,-122.34375,-120.9375
8,41,106,29.535229562948455,28.304380682962773,-122.34375,-120.9375
8,41,107,28.304380682962773,27.059125784374054,-122.34375,-120.9375
8,41,108,27.059125784374054,25.79989118208832,-122.34375,-120.9375
8,41,109,25.79989118208832,24.5271348225978,-122.34375,-120.9375
8,41,110,24.5271348225978,23.241346102386135,-122.34375,-120.9375
8,42,87,49.83798245308484,48.92249926375824,-120.9375,-119.53125
8,42,88,48.92249926375824,47.98992166741417,-120.9375,-119.53125
8,42,89,47.98992166741417,47.04018214480666,-120.9375,-119.53125
8,42,90,47.04018214480666,46.07323062540836,-120.9375,-119.53125
8,42,91,46.07323062540836,45.089035564831015,-120.9375,-119.53125
8,42,92,45.089035564831015,44.087585028245165,-120.9375,-119.53125
8,42,93,44.087585028245165,43.06888777416962,-120.9375,-119.53125
8,42,94,43.06888777416962,42.03297433244139,-120.9375,-119.53125
8,42,95,42.03297433244139,40.97989806962013,-120.9375,-119.53125
8,42,96,40.97989806962013,39.909736234537185,-120.9375,-119.53125
8,42,97,39.909736234537185,38.8225909761771,-120.9375,-119.53125
8,42,98,38.8225909761771,37.718590325588146,-120.9375,-119.53125
8,42,99,37.718590325588146,36.59788913307021,-120.9375,-119.53125
8,42,100,36.59788913307021,35.4606699514953,-120.9375,-119.53125
8,42,101,35.4606699514953,34.307143856288036,-120.9375,-119.53125
8,42,102,34.307143856288036,33.137551192346145,-120.9375,-119.53125
8,42,103,33.137551192346145,31.952162238024968,-120.9375,-119.53125
8,42,104,31.952162238024968,30.751277776257812,-120.9375,-119.53125
8,42,105,30.751277776257812,29.535229562948455,-120.9375,-119.53125
8,42,106,29.535229562948455,28.304380682962773,-120.9375,-119.53125
8,42,107,28.304380682962773,27.059125784374054,-120.9375,-119.53125
8,42,108,27.059125784374054,25.79989118208832,-120.9375,-119.53125
8,42,109,25.79989118208832,24.5271348225978,-120.9375,-119.53125
8,42,110,24.5271348225978,23.241346102386135,-120.9375,-119.53125
8,43,87,49.83798245308484,48.92249926375824,-119.53125,-118.125
8,43,88,48.92249926375824,47.98992166741417,-119.53125,-118.125
8,43,89,47.98992166741417,47.04018214480666,-119.53125,-118.125
8,43,90,47.04018214480666,46.07323062540836,-119.53125,-118.125
8,43,91,46.07323062540836,45.089035564831015,-119.53125,-118.125
8,43,92,45.089035564831015,44.087585028245165,-119.53125,-118.125
8,43,93,44.087585028245165,43.06888777416962,-119.53125,-118.125
8,43,94,43.06888777416962,42.03297433244139,-119.53125,-118.125
8,43,95,42.03297433244139,40.97989806962013,-119.53125,-118.125
8,43,96,40.97989806962013,39.909736234537185,-119.53125,-118.125
8,43,97,39.909736234537185,38.8225909761771,-119.53125,-118.125
8,43,98,38.8225909761771,37.718590325588146,-119.53125,-118.125
8,43,99,37.718590325588146,36.59788913307021,-119.53125,-118.125
8,43,100,36.59788913307021,35.4606699514953,-119.53125,-118.125
8,43,101,35.4606699514953,34.307143856288036,-119.53125,-118.125
8,43,102,34.307143856288036,33.137551192346145,-119.53125,-118.125
8,43,103,33.137551192346145,31.952162238024968,-119.53125,-118.125
8,43,104,31.952162238024968,30.751277776257812,-119.53125,-118.125
8,43,105,30.751277776257812,29.535229562948455,-119.53125,-118.125
8,43,106,29.535229562948455,28.304380682962773,-119.53125,-118.125
8,43,107,28.304380682962773,27.059125784374054,-119.53125,-118.125
8,43,108,27.059125784374054,25.79989118208832,-119.53125,-118.125
8,43,109,25.79989118208832,24.5271348225978,-119.53125,-118.125
8,43,110,24.5271348225978,23.241346102386135,-119.53125,-118.125
8,44,87,49.83798245308484,48.92249926375824,-118.125,-116.71875
8,44,88,48.92249926375824,47.98992166741417,-118.125,-116.71875
8,44,89,47.98992166741417,47.04018214480666,-118.125,-116.71875
8,44,90,47.04018214480666,46.07323062540836,-118.125,-116.71875
8,44,91,46.07323062540836,45.089035564831015,-118.125,-116.71875
8,44,92,45.089035564831015,44.087585028245165,-118.125,-116.71875
8,44,93,44.087585028245165,43.06888777416962,-118.125,-116.71875
8,44,94,43.06888777416962,42.03297433244139,-118.125,-116.71875
8,44,95,42.03297433244139,40.97989806962013,-118.125,-116.71875
8,44,96,40.97989806962013,39.909736234537185,-118.125,-116.71875
8,44,97,39.909736234537185,38.8225909761771,-118.125,-116.71875
8,44,98,38.8225909761771,37.718590325588146,-118.125,-116.71875
8,44,99,37.718590325588146,36.59788913307021,-118.125,-116.71875
8,44,100,36.59788913307021,35.4606699514953,-118.125,-116.71875
8,44,101,35.4606699514953,34.307143856288036,-118.125,-116.71875
8,44,102,34.307143856288036,33.137551192346145,-118.125,-116.71875
8,44,103,33.137551192346145,31.952162238024968,-118.125,-116.71875
8,44,104,31.952162238024968,30.751277776257812,-118.125,-116.71875
8,44,105,30.751277776257812,29.535229562948455,-118.125,-116.71875
8,44,106,29.535229562948455,28.304380682962773,-118.125,-116.71875
